Control rodilla derecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1-ST,,,R2-ST,,,R3-ST,,,R4-ST,,,R5-ST,,,R6-ST,,,R1-TMX,,,R2-TMX,,,R3-TMX,,,R4-TMX,,,R5-TMX,,,R6-TMX,,,R1-EJE,,,R2-EJE,,,R3-EJE,,,R4-EJE,,,R5-EJE,,,R6-EJE,,,R1-TE,,,R2-TE,,,R3-TE,,,R4-TE,,,R5-TE,,,R6-TE,,,R1-VH,,,R2-VH,,,R3-VH,,,R4-VH,,,R5-VH,,,R6-VH,,
Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3
24.799,21.825,33.7528,75.1111,53.0833,50.8052,39.6761,47.8974,45.2984,20.3155,23.5741,27.3878,51.8355,49.453,50.8696,29.3903,32.269,41.0335,38.0712,43.4728,49.0362,35.4322,29.1213,32.512,26.5517,32.0423,39.2859,30.7836,30.7836,31.7337,46.264,41.988,41.5309,35.3826,42.3407,38.86165,23.1957,22.2503,28.8196,18.9752,19.4162,19.1957,17.5053,19.9687,18.737,28.979,31.7337,31.9535,39.9268,43.9714,39.9268,38.0914,35.6201,36.7576,44.0077,42.9429,43.7526,48.2776,52.5263,52.3353,45.0905,42.8031,47.3779,41.0606,54.1536,59.3803,26.6501,30.809,28.72955,37.3541,45.8687,48.3375,37.7521,43.2593,45.2919,28.7887,27.6076,31.998,36.6476,34.0992,43.4448,43.3455,40.3205,46.3705,31.191,36.563,40.7857,29.9947,33.3097,29.6656
25.6329,25.2192,33.5123,64.0904,53.0365,53.2234,40.6821,51.0798,50.9786,19.8725,24.6098,28.2217,50.5523,48.3589,48.1002,31.2658,33.3115,43.2857,42.4171,47.1981,48.1709,33.7005,27.5693,31.3174,31.3117,33.692,40.8262,34.4943,45.8427,38.726,45.7232,44.4576,46.264,35.1482,37.4898,36.319,27.7274,19.9687,20.5834,22.8737,14.4338,18.65375,18.0042,20.4967,19.5182,27.0015,35.9525,36.2479,45.0167,49.5896,43.2756,39.1672,40.4335,39.4596,39.6109,45.4437,42.3838,51.373,53.8262,54.6886,46.18355,44.8241,47.543,38.8811,48.9333,55.8169,28.9201,29.9959,28.8897,35.2596,46.6554,45.5077,35.1076,40.2768,45.478,27.2034,27.9342,30.9288,36.5865,36.2491,45.9311,43.56415,40.6389,46.4894,36.9023,40.708,45.4153,33.1604,40.5358,33.3097
26.5914,26.2922,35.8536,62.9633,46.5757,47.9997,42.9824,53.3692,52.2085,20.5094,23.5741,27.8981,48.1002,45.5991,48.6634,31.1252,38.8491,43.2325,45.0068,51.947,53.8824,31.1482,31.6198,34.9144,32.1026,39.2859,42.4148,37.4567,48.5312,45.6808,43.606,39.2338,52.1846,37.2669,41.5309,45.8883,27.1995,23.2729,27.7274,21.6489,19.4162,17.2004,22.2503,17.7065,17.7065,31.7337,41.7783,39.4618,50.4795,55.3883,53.2736,45.4654,41.7373,44.7791,44.5865,53.179,47.6707,48.9333,54.5959,61.2747,50.0961,49.4518,50.7404,35.1733,55.8169,56.182,29.9959,32.7893,36.5613,36.3199,49.2305,47.6887,34.6776,40.9741,42.087,28.6479,28.3288,31.998,45.4731,42.2396,48.948,31.5355,42.1497,48.3375,42.0133,50.2097,52.3343,34.5921,46.9607,36.3207
27.6149,27.4227,39.6618,57.7593,45.1701,46.5757,42.7511,55.8781,52.3577,17.8312,23.7427,31.8701,50.8696,46.3797,51.3654,31.1252,41.2273,47.7783,55.0466,55.4948,54.5743,31.6198,34.9144,34.7916,36.366,40.7283,46.2585,33.1925,32.3893,40.5892,40.239,32.0936,50.9758,39.6066,43.875,48.4256,29.7528,26.0449,28.8196,24.3226,17.8741,20.6851,20.4967,21.2651,19.9687,35.9525,44.9876,43.869,57.2103,56.9997,56.6073,46.973,45.854,49.2442,45.8676,58.5526,49.0566,48.9333,54.8739,67.2629,50.26145,45.3609,55.162,40.8586,52.5263,62.6679,34.5391,38.5387,37.5129,38.9434,49.8867,46.3467,34.5777,39.6879,42.087,30.2978,25.4886,34.1066,43.4448,42.1311,53.7305,34.5675,41.9439,46.4894,48.7863,53.7103,54.3788,39.9976,50.7388,40.9122
31.0165,30.0107,44.8162,55.4315,42.1383,47.9494,43.9261,59.8507,53.9552,21.2216,28.6479,35.207,45.9663,44.4083,50.847,35.6285,42.4559,50.1921,59.2451,55.4948,54.5743,33.7005,39.7746,37.2963,42.2248,43.772,41.6026,23.4634,22.6488,25.3581,37.3506,33.2218,38.2337,45.344,41.7346,51.8413,34.0715,28.4385,29.9972,24.9488,27.5709,20.6851,24.106,26.9319,25.4848,42.2118,36.4924,41.8218,64.3081,45.4792,51.3583,52.0889,51.292,52.79,46.6022,62.8127,50.4795,53.4503,56.182,71.5684,55.63815,49.4918,61.7845,69.3346,64.5267,74.1425,40.4792,43.4894,43.5747,42.4312,54.0849,51.8408,33.973,41.4336,45.2919,29.8931,26.5677,34.227,48.1705,44.4681,55.3405,36.5808,49.8867,52.9496,48.3804,51.6043,42.691,42.8435,42.0246,42.8435
34.6612,34.6612,44.8162,53.7812,43.8912,47.5455,46.3678,58.4993,60.1686,21.6382,29.927,34.5862,45.9663,47.6745,50.5523,33.4439,41.8862,49.165,42.1302,47.1263,47.9586,38.2416,45.0068,37.0641,44.0486,37.902,35.7139,29.6893,27.6959,27.0015,42.716,34.016,33.0362,47.8579,47.492,58.8361,38.4463,29.7528,32.5758,27.6959,28.068,26.2246,24.106,25.6259,28.4385,37.409,27.0015,29.5132,48.7885,37.9572,44.6944,53.8584,49.2442,46.5279,49.0566,51.6488,46.6022,56.9754,57.8734,77.693,59.78345,54.249,65.3179,72.8598,72.6618,73.0578,45.5025,48.5753,48.6928,46.7264,55.2042,54.0849,40.1302,39.6583,48.7826,36.2209,27.2034,37.3227,50.1921,45.6771,51.1807,44.1642,54.9311,59.82,35.5283,38.2337,32.6307,35.3419,29.8717,39.7742
35.9294,32.4104,44.5636,51.9056,39.0363,49.3926,45.2984,51.0545,59.143,22.4935,34.8238,39.3139,45.0068,47.6982,49.7755,27.24,36.739,45.3964,33.2872,39.3338,37.9572,40.2113,46.6457,38.9168,41.1188,35.3287,30.2496,36.2479,34.2375,32.1176,46.9389,37.3227,34.8238,48.3125,47.8579,60.5793,46.1824,25.4848,35.4067,36.2479,24.3226,26.2246,28.4385,19.7897,28.4385,30.3846,34.4943,30.3846,38.8519,35.5071,37.5446,45.8217,38.5768,36.9892,40.7077,39.7296,39.7296,56.182,53.1908,75.0844,65.10615,60.0618,70.1505,80.2127,78.2733,82.1521,38.68,44.6515,47.528,52.1032,51.9284,56.4325,37.4109,40.7428,52.5263,30.2978,28.5419,37.7667,50.1921,46.9116,45.9058,47.0567,50.134,48.59535,27.6076,29.7571,30.6977,23.6926,23.6417,30.1988
34.8171,36.1558,39.9392,50.8052,44.747,48.4507,45.9588,41.9335,51.6087,22.4935,32.7559,41.3008,43.4728,46.6457,50.1421,20.7931,26.9602,31.9607,33.9212,35.2502,32.6098,41.3926,38.6647,33.4149,29.6087,29.2181,29.6087,51.9643,47.5955,42.2118,51.2365,44.4576,36.5914,42.6162,41.3008,49.6351,44.5139,35.4067,39.7492,35.9525,31.21925,26.486,21.2651,15.4677,18.776,36.7355,36.1005,35.1041,36.6229,33.6372,33.8646,33.8729,28.6498,28.1139,34.0906,34.7165,34.7165,44.1085,51.1548,65.0912,65.45835,64.798,66.1187,77.75885,78.7559,76.7618,29.9959,35.8397,36.7091,59.9395,42.4057,49.6159,43.1211,41.8607,51.8317,26.1487,30.6977,37.4898,47.6059,51.4374,38.7328,41.9181,38.281,40.09955,27.9342,34.5862,31.9661,23.6926,25.4162,25.8419
31.1026,38.5707,29.4285,50.1755,41.2393,50.3699,37.7899,32.455,43.3562,24.6098,35.2949,41.3008,45.5991,45.0068,48.8267,21.6485,22.1369,29.092,39.4444,35.5228,35.1589,35.6133,28.5024,32.6098,27.467,29.2181,34.9956,57.2663,55.8413,54.5699,59.8583,52.8028,45.058,34.5862,32.6307,37.9321,35.4067,32.5758,39.7492,31.7337,19.4162,27.0015,15.4677,22.8063,14.1583,37.4567,47.162,44.3274,40.2407,40.2407,37.9572,27.6683,28.4073,27.6683,34.5832,34.5832,34.0906,41.889,51.1548,50.5204,42.3762,57.555,47.3573,58.8512,65.7154,62.4974,30.8377,30.8377,28.7066,50.7595,36.9262,43.6426,44.3526,47.5895,52.8118,22.5377,30.6977,34.227,44.0768,49.165,36.6476,30.0553,28.8289,42.762,36.3353,37.3227,34.8238,28.5295,26.215,23.8955
